CustomerId,Amount,InterestRate
324,401503.67,3.1
325,401504.67,4.1
326,401505.67,5.1
327,401506.67,2.1
328,401507.67,3.1
329,401508.67,4.1
330,401509.67,5.1
331,401510.67,2.1
332,401511.67,3.1
333,401512.67,4.1
334,401513.67,5.1
335,401514.67,2.1
336,401515.67,3.1
337,401516.67,4.1
338,401517.67,5.1
339,401518.67,2.1
340,401519.67,3.1
341,401520.67,4.1
342,401521.67,5.1
343,401522.67,2.1
344,401523.67,3.1
345,401524.67,4.1
346,401525.67,5.1
347,401526.67,2.1
348,401527.67,3.1
349,401528.67,4.1
350,401529.67,5.1
351,401530.67,2.1
352,401531.67,3.1
353,401532.67,4.1
354,401533.67,5.1
355,401534.67,2.1
356,401535.67,3.1
357,401536.67,4.1
358,401537.67,5.1
359,401538.67,2.1
360,401539.67,3.1
361,401540.67,4.1
362,401541.67,5.1
363,401542.67,2.1
364,401543.67,3.1
365,401544.67,4.1
366,401545.67,5.1
367,401546.67,2.1
368,401547.67,3.1
369,401548.67,4.1
370,401549.67,5.1
371,401550.67,2.1
372,401551.67,3.1
373,401552.67,4.1
374,401553.67,5.1
375,401554.67,2.1
376,401555.67,3.1
377,401556.67,4.1
378,401557.67,5.1
379,401558.67,2.1
380,401559.67,3.1
381,401560.67,4.1
382,401561.67,5.1
383,401562.67,2.1
384,401563.67,3.1
385,401564.67,4.1
386,401565.67,5.1
387,401566.67,2.1
388,401567.67,3.1
389,401568.67,4.1
390,401569.67,5.1
391,401570.67,2.1
392,401571.67,3.1
393,401572.67,4.1
394,401573.67,5.1
395,401574.67,2.1
396,401575.67,3.1
397,401576.67,4.1
398,401577.67,5.1
399,401578.67,2.1
400,401579.67,3.1
401,401580.67,4.1
402,401581.67,5.1
403,401582.67,2.1
404,401583.67,3.1
405,401584.67,4.1
406,401585.67,5.1
407,401586.67,2.1
408,401587.67,3.1
409,401588.67,4.1
410,401589.67,5.1
411,401590.67,2.1
412,401591.67,3.1
413,401592.67,4.1
414,401593.67,5.1
415,401594.67,2.1
416,401595.67,3.1
417,401596.67,4.1
418,401597.67,5.1
419,401598.67,2.1
420,401599.67,3.1
421,401600.67,4.1
422,401601.67,5.1
423,401602.67,2.1
424,401603.67,3.1
425,401604.67,4.1
426,401605.67,5.1
427,401606.67,2.1
428,401607.67,3.1
429,401608.67,4.1
430,401609.67,5.1
431,401610.67,2.1
432,401611.67,3.1
433,401612.67,4.1
434,401613.67,5.1
435,401614.67,2.1
436,401615.67,3.1
437,401616.67,4.1
438,401617.67,5.1
439,401618.67,2.1
440,401619.67,3.1
441,401620.67,4.1
442,401621.67,5.1
443,401622.67,2.1
444,401623.67,3.1
445,401624.67,4.1
446,401625.67,5.1
447,401626.67,2.1
448,401627.67,3.1
449,401628.67,4.1
450,401629.67,5.1
451,401630.67,2.1
452,401631.67,3.1
453,401632.67,4.1
454,401633.67,5.1
455,401634.67,2.1
456,401635.67,3.1
457,401636.67,4.1
458,401637.67,5.1
459,401638.67,2.1
460,401639.67,3.1
461,401640.67,4.1
462,401641.67,5.1
463,401642.67,2.1
464,401643.67,3.1
465,401644.67,4.1
466,401645.67,5.1
467,401646.67,2.1
468,401647.67,3.1
469,401648.67,4.1
470,401649.67,5.1
471,401650.67,2.1
472,401651.67,3.1
473,401652.67,4.1
474,401653.67,5.1
475,401654.67,2.1
476,401655.67,3.1
477,401656.67,4.1
478,401657.67,5.1
479,401658.67,2.1
480,401659.67,3.1
481,401660.67,4.1
482,401661.67,5.1
483,401662.67,2.1
484,401663.67,3.1
485,401664.67,4.1
486,401665.67,5.1
487,401666.67,2.1
488,401667.67,3.1
489,401668.67,4.1
490,401669.67,5.1
491,401670.67,2.1
492,401671.67,3.1
493,401672.67,4.1
494,401673.67,5.1
495,401674.67,2.1
496,401675.67,3.1
497,401676.67,4.1
498,401677.67,5.1
499,401678.67,2.1
500,401679.67,3.1
501,401680.67,4.1
502,401681.67,5.1
503,401682.67,2.1
504,401683.67,3.1
505,401684.67,4.1
506,401685.67,5.1
507,401686.67,2.1
508,401687.67,3.1
509,401688.67,4.1
510,401689.67,5.1
511,401690.67,2.1
512,401691.67,3.1
513,401692.67,4.1
514,401693.67,5.1
515,401694.67,2.1
516,401695.67,3.1
517,401696.67,4.1
518,401697.67,5.1
519,401698.67,2.1
520,401699.67,3.1
521,401700.67,4.1
522,401701.67,5.1
523,401702.67,2.1
524,401703.67,3.1
525,401704.67,4.1
526,401705.67,5.1
527,401706.67,2.1
528,401707.67,3.1
529,401708.67,4.1
530,401709.67,5.1
531,401710.67,2.1
532,401711.67,3.1
533,401712.67,4.1
534,401713.67,5.1
535,401714.67,2.1
536,401715.67,3.1
537,401716.67,4.1
538,401717.67,5.1
539,401718.67,2.1
540,401719.67,3.1
541,401720.67,4.1
542,401721.67,5.1
543,401722.67,2.1
544,401723.67,3.1
545,401724.67,4.1
546,401725.67,5.1
547,401726.67,2.1
548,401727.67,3.1
549,401728.67,4.1
550,401729.67,5.1
551,401730.67,2.1
552,401731.67,3.1
553,401732.67,4.1
554,401733.67,5.1
555,401734.67,2.1
556,401735.67,3.1
557,401736.67,4.1
558,401737.67,5.1
559,401738.67,2.1
560,401739.67,3.1
561,401740.67,4.1
562,401741.67,5.1
563,401742.67,2.1
564,401743.67,3.1
565,401744.67,4.1
566,401745.67,5.1
567,401746.67,2.1
568,401747.67,3.1
569,401748.67,4.1
570,401749.67,5.1
571,401750.67,2.1
572,401751.67,3.1
573,401752.67,4.1
574,401753.67,5.1
575,401754.67,2.1
576,401755.67,3.1
577,401756.67,4.1
578,401757.67,5.1
579,401758.67,2.1
580,401759.67,3.1
581,401760.67,4.1
582,401761.67,5.1
583,401762.67,2.1
584,401763.67,3.1
585,401764.67,4.1
586,401765.67,5.1
587,401766.67,2.1
588,401767.67,3.1
589,401768.67,4.1
590,401769.67,5.1
591,401770.67,2.1
592,401771.67,3.1
593,401772.67,4.1
594,401773.67,5.1
595,401774.67,2.1
596,401775.67,3.1
597,401776.67,4.1
598,401777.67,5.1
599,401778.67,2.1
600,401779.67,3.1
601,401780.67,4.1
602,401781.67,5.1
603,401782.67,2.1
604,401783.67,3.1
605,401784.67,4.1
606,401785.67,5.1
607,401786.67,2.1
608,401787.67,3.1
609,401788.67,4.1
610,401789.67,5.1
611,401790.67,2.1
612,401791.67,3.1
613,401792.67,4.1
614,401793.67,5.1
615,401794.67,2.1
616,401795.67,3.1
617,401796.67,4.1
618,401797.67,5.1
619,401798.67,2.1
620,401799.67,3.1
621,401800.67,4.1
622,401801.67,5.1
623,401802.67,2.1
624,401803.67,3.1
625,401804.67,4.1
626,401805.67,5.1
627,401806.67,2.1
628,401807.67,3.1
629,401808.67,4.1
630,401809.67,5.1
631,401810.67,2.1
632,401811.67,3.1
633,401812.67,4.1
634,401813.67,5.1
635,401814.67,2.1
636,401815.67,3.1
637,401816.67,4.1
638,401817.67,5.1
639,401818.67,2.1
640,401819.67,3.1
641,401820.67,4.1
642,401821.67,5.1
643,401822.67,2.1
644,401823.67,3.1
645,401824.67,4.1
646,401825.67,5.1
647,401826.67,2.1
648,401827.67,3.1
649,401828.67,4.1
650,401829.67,5.1
651,401830.67,2.1
652,401831.67,3.1
653,401832.67,4.1
654,401833.67,5.1
655,401834.67,2.1
656,401835.67,3.1
657,401836.67,4.1
658,401837.67,5.1
659,401838.67,2.1
660,401839.67,3.1
661,401840.67,4.1
662,401841.67,5.1
663,401842.67,2.1
664,401843.67,3.1
665,401844.67,4.1
666,401845.67,5.1
667,401846.67,2.1
668,401847.67,3.1
669,401848.67,4.1
670,401849.67,5.1
671,401850.67,2.1
672,401851.67,3.1
673,401852.67,4.1
674,401853.67,5.1
675,401854.67,2.1
676,401855.67,3.1
677,401856.67,4.1
678,401857.67,5.1
679,401858.67,2.1
680,401859.67,3.1
681,401860.67,4.1
682,401861.67,5.1
683,401862.67,2.1
684,401863.67,3.1
685,401864.67,4.1
686,401865.67,5.1
687,401866.67,2.1
688,401867.67,3.1
689,401868.67,4.1
690,401869.67,5.1
691,401870.67,2.1
692,401871.67,3.1
693,401872.67,4.1
694,401873.67,5.1
695,401874.67,2.1
696,401875.67,3.1
697,401876.67,4.1
698,401877.67,5.1
699,401878.67,2.1
700,401879.67,3.1
701,401880.67,4.1
702,401881.67,5.1
703,401882.67,2.1
704,401883.67,3.1
705,401884.67,4.1
706,401885.67,5.1
707,401886.67,2.1
708,401887.67,3.1
709,401888.67,4.1
710,401889.67,5.1
711,401890.67,2.1
712,401891.67,3.1
713,401892.67,4.1
714,401893.67,5.1
715,401894.67,2.1
716,401895.67,3.1
717,401896.67,4.1
718,401897.67,5.1
719,401898.67,2.1
720,401899.67,3.1
721,401900.67,4.1
722,401901.67,5.1
723,401902.67,2.1
724,401903.67,3.1
725,401904.67,4.1
726,401905.67,5.1
727,401906.67,2.1
728,401907.67,3.1
729,401908.67,4.1
730,401909.67,5.1
731,401910.67,2.1
732,401911.67,3.1
733,401912.67,4.1
734,401913.67,5.1
735,401914.67,2.1
736,401915.67,3.1
737,401916.67,4.1
738,401917.67,5.1
739,401918.67,2.1
740,401919.67,3.1
741,401920.67,4.1
742,401921.67,5.1
743,401922.67,2.1
744,401923.67,3.1
745,401924.67,4.1
746,401925.67,5.1
747,401926.67,2.1
748,401927.67,3.1
749,401928.67,4.1
750,401929.67,5.1
751,401930.67,2.1
752,401931.67,3.1
753,401932.67,4.1
754,401933.67,5.1
755,401934.67,2.1
756,401935.67,3.1
757,401936.67,4.1
758,401937.67,5.1
759,401938.67,2.1
760,401939.67,3.1
761,401940.67,4.1
762,401941.67,5.1
763,401942.67,2.1
764,401943.67,3.1
765,401944.67,4.1
766,401945.67,5.1
767,401946.67,2.1
768,401947.67,3.1
769,401948.67,4.1
770,401949.67,5.1
771,401950.67,2.1
772,401951.67,3.1
773,401952.67,4.1
774,401953.67,5.1
775,401954.67,2.1
776,401955.67,3.1
777,401956.67,4.1
778,401957.67,5.1
779,401958.67,2.1
780,401959.67,3.1
781,401960.67,4.1
782,401961.67,5.1
783,401962.67,2.1
784,401963.67,3.1
785,401964.67,4.1
786,401965.67,5.1
787,401966.67,2.1
788,401967.67,3.1
789,401968.67,4.1
790,401969.67,5.1
791,401970.67,2.1
792,401971.67,3.1
793,401972.67,4.1
794,401973.67,5.1
795,401974.67,2.1
796,401975.67,3.1
797,401976.67,4.1
798,401977.67,5.1
799,401978.67,2.1
800,401979.67,3.1
801,401980.67,4.1
802,401981.67,5.1
803,401982.67,2.1
804,401983.67,3.1
805,401984.67,4.1
806,401985.67,5.1
807,401986.67,2.1
808,401987.67,3.1
809,401988.67,4.1
810,401989.67,5.1
811,401990.67,2.1
812,401991.67,3.1
813,401992.67,4.1
814,401993.67,5.1
815,401994.67,2.1
816,401995.67,3.1
817,401996.67,4.1
818,401997.67,5.1
819,401998.67,2.1
820,401999.67,3.1
821,402000.67,4.1
822,402001.67,5.1
823,402002.67,2.1
824,402003.67,3.1
825,402004.67,4.1
826,402005.67,5.1
827,402006.67,2.1
828,402007.67,3.1
829,402008.67,4.1
830,402009.67,5.1
831,402010.67,2.1
832,402011.67,3.1
833,402012.67,4.1
834,402013.67,5.1
835,402014.67,2.1
836,402015.67,3.1
837,402016.67,4.1
838,402017.67,5.1
839,402018.67,2.1
840,402019.67,3.1
841,402020.67,4.1
842,402021.67,5.1
843,402022.67,2.1
844,402023.67,3.1
845,402024.67,4.1
846,402025.67,5.1
847,402026.67,2.1
848,402027.67,3.1
849,402028.67,4.1
850,402029.67,5.1
851,402030.67,2.1
852,402031.67,3.1
853,402032.67,4.1
854,402033.67,5.1
855,402034.67,2.1
856,402035.67,3.1
857,402036.67,4.1
858,402037.67,5.1
859,402038.67,2.1
860,402039.67,3.1
861,402040.67,4.1
862,402041.67,5.1
863,402042.67,2.1
864,402043.67,3.1
865,402044.67,4.1
866,402045.67,5.1
867,402046.67,2.1
868,402047.67,3.1
869,402048.67,4.1
870,402049.67,5.1
871,402050.67,2.1
872,402051.67,3.1
873,402052.67,4.1
874,402053.67,5.1
875,402054.67,2.1
876,402055.67,3.1
877,402056.67,4.1
878,402057.67,5.1
879,402058.67,2.1
880,402059.67,3.1
881,402060.67,4.1
882,402061.67,5.1
883,402062.67,2.1
884,402063.67,3.1
885,402064.67,4.1
886,402065.67,5.1
887,402066.67,2.1
888,402067.67,3.1
889,402068.67,4.1
890,402069.67,5.1
891,402070.67,2.1
892,402071.67,3.1
893,402072.67,4.1
894,402073.67,5.1
895,402074.67,2.1
896,402075.67,3.1
897,402076.67,4.1
898,402077.67,5.1
899,402078.67,2.1
900,402079.67,3.1
901,402080.67,4.1
902,402081.67,5.1
903,402082.67,2.1
904,402083.67,3.1
905,402084.67,4.1
906,402085.67,5.1
907,402086.67,2.1
908,402087.67,3.1
909,402088.67,4.1
910,402089.67,5.1
911,402090.67,2.1
912,402091.67,3.1
913,402092.67,4.1
914,402093.67,5.1
915,402094.67,2.1
916,402095.67,3.1
917,402096.67,4.1
918,402097.67,5.1
919,402098.67,2.1
920,402099.67,3.1
921,402100.67,4.1
922,402101.67,5.1
923,402102.67,2.1
924,402103.67,3.1
925,402104.67,4.1
926,402105.67,5.1
927,402106.67,2.1
928,402107.67,3.1
929,402108.67,4.1
930,402109.67,5.1
931,402110.67,2.1
932,402111.67,3.1
933,402112.67,4.1
934,402113.67,5.1
935,402114.67,2.1
936,402115.67,3.1
937,402116.67,4.1
938,402117.67,5.1
939,402118.67,2.1
940,402119.67,3.1
941,402120.67,4.1
942,402121.67,5.1
943,402122.67,2.1
944,402123.67,3.1
945,402124.67,4.1
946,402125.67,5.1
1,402126.67,2.1
2,402127.67,3.1
3,402128.67,4.1
4,402129.67,5.1
5,402130.67,2.1
6,402131.67,3.1
7,402132.67,4.1
8,402133.67,5.1
9,402134.67,2.1
10,402135.67,3.1
11,402136.67,4.1
12,402137.67,5.1
13,402138.67,2.1
14,402139.67,3.1
15,402140.67,4.1
16,402141.67,5.1
17,402142.67,2.1
18,402143.67,3.1
19,402144.67,4.1
20,402145.67,5.1
21,402146.67,2.1
22,402147.67,3.1
23,402148.67,4.1
24,402149.67,5.1
25,402150.67,2.1
26,402151.67,3.1
27,402152.67,4.1
28,402153.67,5.1
29,402154.67,2.1
30,402155.67,3.1
31,402156.67,4.1
32,402157.67,5.1
33,402158.67,2.1
34,402159.67,3.1
35,402160.67,4.1
36,402161.67,5.1
37,402162.67,2.1
38,402163.67,3.1
39,402164.67,4.1
40,402165.67,5.1
41,402166.67,2.1
42,402167.67,3.1
43,402168.67,4.1
44,402169.67,5.1
45,402170.67,2.1
46,402171.67,3.1
47,402172.67,4.1
48,402173.67,5.1
49,402174.67,2.1
50,402175.67,3.1
51,402176.67,4.1
52,402177.67,5.1
53,402178.67,2.1
54,402179.67,3.1
55,402180.67,4.1
56,402181.67,5.1
57,402182.67,2.1
58,402183.67,3.1
59,402184.67,4.1
60,402185.67,5.1
61,402186.67,2.1
62,402187.67,3.1
63,402188.67,4.1
64,402189.67,5.1
65,402190.67,2.1
66,402191.67,3.1
67,402192.67,4.1
68,402193.67,5.1
69,402194.67,2.1
70,402195.67,3.1
71,402196.67,4.1
72,402197.67,5.1
73,402198.67,2.1
74,402199.67,3.1
75,402200.67,4.1
76,402201.67,5.1
77,402202.67,2.1
78,402203.67,3.1
79,402204.67,4.1
80,402205.67,5.1
81,402206.67,2.1
82,402207.67,3.1
83,402208.67,4.1
84,402209.67,5.1
85,402210.67,2.1
86,402211.67,3.1
87,402212.67,4.1
88,402213.67,5.1
89,402214.67,2.1
90,402215.67,3.1
91,402216.67,4.1
92,402217.67,5.1
93,402218.67,2.1
94,402219.67,3.1
95,402220.67,4.1
96,402221.67,5.1
97,402222.67,2.1
98,402223.67,3.1
99,402224.67,4.1
100,402225.67,5.1
101,402226.67,2.1
102,402227.67,3.1
103,402228.67,4.1
104,402229.67,5.1
105,402230.67,2.1
106,402231.67,3.1
107,402232.67,4.1
108,402233.67,5.1
109,402234.67,2.1
110,402235.67,3.1
111,402236.67,4.1
112,402237.67,5.1
113,402238.67,2.1
114,402239.67,3.1
115,402240.67,4.1
116,402241.67,5.1
117,402242.67,2.1
118,402243.67,3.1
119,402244.67,4.1
120,402245.67,5.1
121,402246.67,2.1
122,402247.67,3.1
123,402248.67,4.1
124,402249.67,5.1
125,402250.67,2.1
126,402251.67,3.1
127,402252.67,4.1
128,402253.67,5.1
129,402254.67,2.1
130,402255.67,3.1
131,402256.67,4.1
132,402257.67,5.1
133,402258.67,2.1
134,402259.67,3.1
135,402260.67,4.1
136,402261.67,5.1
137,402262.67,2.1
138,402263.67,3.1
139,402264.67,4.1
140,402265.67,5.1
141,402266.67,2.1
142,402267.67,3.1
143,402268.67,4.1
144,402269.67,5.1
145,402270.67,2.1
146,402271.67,3.1
147,402272.67,4.1
148,402273.67,5.1
149,402274.67,2.1
150,402275.67,3.1
151,402276.67,4.1
152,402277.67,5.1
153,402278.67,2.1
154,402279.67,3.1
155,402280.67,4.1
156,402281.67,5.1
157,402282.67,2.1
158,402283.67,3.1
159,402284.67,4.1
160,402285.67,5.1
161,402286.67,2.1
162,402287.67,3.1
163,402288.67,4.1
164,402289.67,5.1
165,402290.67,2.1
166,402291.67,3.1
167,402292.67,4.1
168,402293.67,5.1
169,402294.67,2.1
170,402295.67,3.1
171,402296.67,4.1
172,402297.67,5.1
173,402298.67,2.1
174,402299.67,3.1
175,402300.67,4.1
176,402301.67,5.1
177,402302.67,2.1
178,402303.67,3.1
179,402304.67,4.1
180,402305.67,5.1
181,402306.67,2.1
182,402307.67,3.1
183,402308.67,4.1
184,402309.67,5.1
185,402310.67,2.1
186,402311.67,3.1
187,402312.67,4.1
188,402313.67,5.1
189,402314.67,2.1
190,402315.67,3.1
191,402316.67,4.1
192,402317.67,5.1
193,402318.67,2.1
194,402319.67,3.1
195,402320.67,4.1
196,402321.67,5.1
197,402322.67,2.1
198,402323.67,3.1
199,402324.67,4.1
200,402325.67,5.1
201,402326.67,2.1
202,402327.67,3.1
203,402328.67,4.1
204,402329.67,5.1
205,402330.67,2.1
206,402331.67,3.1
207,402332.67,4.1
208,402333.67,5.1
209,402334.67,2.1
210,402335.67,3.1
211,402336.67,4.1
212,402337.67,5.1
213,402338.67,2.1
214,402339.67,3.1
215,402340.67,4.1
216,402341.67,5.1
217,402342.67,2.1
218,402343.67,3.1
219,402344.67,4.1
220,402345.67,5.1
221,402346.67,2.1
222,402347.67,3.1
223,402348.67,4.1
224,402349.67,5.1
225,402350.67,2.1
226,402351.67,3.1
227,402352.67,4.1
228,402353.67,5.1
229,402354.67,2.1
230,402355.67,3.1
231,402356.67,4.1
232,402357.67,5.1
233,402358.67,2.1
234,402359.67,3.1
235,402360.67,4.1
236,402361.67,5.1
237,402362.67,2.1
238,402363.67,3.1
239,402364.67,4.1
240,402365.67,5.1
241,402366.67,2.1
242,402367.67,3.1
243,402368.67,4.1
244,402369.67,5.1
245,402370.67,2.1
246,402371.67,3.1
247,402372.67,4.1
248,402373.67,5.1
249,402374.67,2.1
250,402375.67,3.1
251,402376.67,4.1
252,402377.67,5.1
253,402378.67,2.1
254,402379.67,3.1
255,402380.67,4.1
256,402381.67,5.1
257,402382.67,2.1
258,402383.67,3.1
259,402384.67,4.1
260,402385.67,5.1
261,402386.67,2.1
262,402387.67,3.1
263,402388.67,4.1
264,402389.67,5.1
265,402390.67,2.1
266,402391.67,3.1
267,402392.67,4.1
268,402393.67,5.1
269,402394.67,2.1
270,402395.67,3.1
271,402396.67,4.1
272,402397.67,5.1
273,402398.67,2.1
274,402399.67,3.1
275,402400.67,4.1
276,402401.67,5.1
277,402402.67,2.1
278,402403.67,3.1
279,402404.67,4.1
280,402405.67,5.1
281,402406.67,2.1
282,402407.67,3.1
283,402408.67,4.1
284,402409.67,5.1
285,402410.67,2.1
286,402411.67,3.1
287,402412.67,4.1
288,402413.67,5.1
289,402414.67,2.1
290,402415.67,3.1
291,402416.67,4.1
292,402417.67,5.1
293,402418.67,2.1
294,402419.67,3.1
295,402420.67,4.1
296,402421.67,5.1
297,402422.67,2.1
298,402423.67,3.1
299,402424.67,4.1
300,402425.67,5.1
301,402426.67,2.1
302,402427.67,3.1
303,402428.67,4.1
304,402429.67,5.1
305,402430.67,2.1
306,402431.67,3.1
307,402432.67,4.1
308,402433.67,5.1
309,402434.67,2.1
310,402435.67,3.1
311,402436.67,4.1
312,402437.67,5.1
313,402438.67,2.1
314,402439.67,3.1
315,402440.67,4.1
316,402441.67,5.1
317,402442.67,2.1
318,402443.67,3.1
319,402444.67,4.1
320,402445.67,5.1
321,402446.67,2.1
322,402447.67,3.1
323,402448.67,4.1
324,402449.67,5.1
325,402450.67,2.1
326,402451.67,3.1
327,402452.67,4.1
328,402453.67,5.1
329,402454.67,2.1
330,402455.67,3.1
331,402456.67,4.1
332,402457.67,5.1
333,402458.67,2.1
334,402459.67,3.1
335,402460.67,4.1
336,402461.67,5.1
337,402462.67,2.1
338,402463.67,3.1
339,402464.67,4.1
340,402465.67,5.1
341,402466.67,2.1
342,402467.67,3.1
343,402468.67,4.1
344,402469.67,5.1
345,402470.67,2.1
346,402471.67,3.1
347,402472.67,4.1
348,402473.67,5.1
349,402474.67,2.1
350,402475.67,3.1
351,402476.67,4.1
352,402477.67,5.1
353,402478.67,2.1
354,402479.67,3.1
355,402480.67,4.1
356,402481.67,5.1
357,402482.67,2.1
358,402483.67,3.1
359,402484.67,4.1
360,402485.67,5.1
361,402486.67,2.1
362,402487.67,3.1
363,402488.67,4.1
364,402489.67,5.1
365,402490.67,2.1
366,402491.67,3.1
367,402492.67,4.1
368,402493.67,5.1
369,402494.67,2.1
370,402495.67,3.1
371,402496.67,4.1
372,402497.67,5.1
373,402498.67,2.1
374,402499.67,3.1
375,402500.67,4.1
376,402501.67,5.1
377,402502.67,2.1
378,402503.67,3.1
379,402504.67,4.1
380,402505.67,5.1
381,402506.67,2.1
382,402507.67,3.1
383,402508.67,4.1
384,402509.67,5.1
385,402510.67,2.1
386,402511.67,3.1
387,402512.67,4.1
388,402513.67,5.1
389,402514.67,2.1
390,402515.67,3.1
391,402516.67,4.1
392,402517.67,5.1
393,402518.67,2.1
394,402519.67,3.1
395,402520.67,4.1
396,402521.67,5.1
397,402522.67,2.1
398,402523.67,3.1
399,402524.67,4.1
400,402525.67,5.1
401,402526.67,2.1
402,402527.67,3.1
403,402528.67,4.1
404,402529.67,5.1
405,402530.67,2.1
406,402531.67,3.1
407,402532.67,4.1
408,402533.67,5.1
409,402534.67,2.1
410,402535.67,3.1
411,402536.67,4.1
412,402537.67,5.1
413,402538.67,2.1
414,402539.67,3.1
415,402540.67,4.1
416,402541.67,5.1
417,402542.67,2.1
418,402543.67,3.1
419,402544.67,4.1
420,402545.67,5.1
421,402546.67,2.1
422,402547.67,3.1
423,402548.67,4.1
424,402549.67,5.1
425,402550.67,2.1
426,402551.67,3.1
427,402552.67,4.1
428,402553.67,5.1
429,402554.67,2.1
430,402555.67,3.1
431,402556.67,4.1
432,402557.67,5.1
433,402558.67,2.1
434,402559.67,3.1
435,402560.67,4.1
436,402561.67,5.1
437,402562.67,2.1
438,402563.67,3.1
439,402564.67,4.1
440,402565.67,5.1
441,402566.67,2.1
442,402567.67,3.1
443,402568.67,4.1
444,402569.67,5.1
445,402570.67,2.1
446,402571.67,3.1
447,402572.67,4.1
448,402573.67,5.1
449,402574.67,2.1
450,402575.67,3.1
451,402576.67,4.1
452,402577.67,5.1
453,402578.67,2.1
454,402579.67,3.1
455,402580.67,4.1
456,402581.67,5.1
457,402582.67,2.1
458,402583.67,3.1
459,402584.67,4.1
460,402585.67,5.1
461,402586.67,2.1
462,402587.67,3.1
463,402588.67,4.1
464,402589.67,5.1
465,402590.67,2.1
466,402591.67,3.1
467,402592.67,4.1
468,402593.67,5.1
469,402594.67,2.1
470,402595.67,3.1
471,402596.67,4.1
472,402597.67,5.1
473,402598.67,2.1
474,402599.67,3.1
475,402600.67,4.1
476,402601.67,5.1
477,402602.67,2.1
478,402603.67,3.1
479,402604.67,4.1
480,402605.67,5.1
481,402606.67,2.1
482,402607.67,3.1
483,402608.67,4.1
484,402609.67,5.1
485,402610.67,2.1
486,402611.67,3.1
487,402612.67,4.1
488,402613.67,5.1
489,402614.67,2.1
490,402615.67,3.1
491,402616.67,4.1
492,402617.67,5.1
493,402618.67,2.1
494,402619.67,3.1
495,402620.67,4.1
496,402621.67,5.1
497,402622.67,2.1
498,402623.67,3.1
499,402624.67,4.1
500,402625.67,5.1
501,402626.67,2.1
502,402627.67,3.1
503,402628.67,4.1
504,402629.67,5.1
505,402630.67,2.1
506,402631.67,3.1
507,402632.67,4.1
508,402633.67,5.1
509,402634.67,2.1
510,402635.67,3.1
511,402636.67,4.1
512,402637.67,5.1
513,402638.67,2.1
514,402639.67,3.1
515,402640.67,4.1
516,402641.67,5.1
517,402642.67,2.1
518,402643.67,3.1
519,402644.67,4.1
520,402645.67,5.1
521,402646.67,2.1
522,402647.67,3.1
523,402648.67,4.1
524,402649.67,5.1
525,402650.67,2.1
526,402651.67,3.1
527,402652.67,4.1
528,402653.67,5.1
529,402654.67,2.1
530,402655.67,3.1
531,402656.67,4.1
532,402657.67,5.1
533,402658.67,2.1
534,402659.67,3.1
535,402660.67,4.1
536,402661.67,5.1
537,402662.67,2.1
538,402663.67,3.1
539,402664.67,4.1
540,402665.67,5.1
541,402666.67,2.1
542,402667.67,3.1
543,402668.67,4.1
544,402669.67,5.1
545,402670.67,2.1
546,402671.67,3.1
547,402672.67,4.1
548,402673.67,5.1
549,402674.67,2.1
550,402675.67,3.1
551,402676.67,4.1
552,402677.67,5.1
553,402678.67,2.1
554,402679.67,3.1
555,402680.67,4.1
556,402681.67,5.1
557,402682.67,2.1
558,402683.67,3.1
559,402684.67,4.1
560,402685.67,5.1
561,402686.67,2.1
562,402687.67,3.1
563,402688.67,4.1
564,402689.67,5.1
565,402690.67,2.1
566,402691.67,3.1
567,402692.67,4.1
568,402693.67,5.1
569,402694.67,2.1
570,402695.67,3.1
571,402696.67,4.1
572,402697.67,5.1
573,402698.67,2.1
574,402699.67,3.1
575,402700.67,4.1
576,402701.67,5.1
577,402702.67,2.1
578,402703.67,3.1
579,402704.67,4.1
580,402705.67,5.1
581,402706.67,2.1
582,402707.67,3.1
583,402708.67,4.1
584,402709.67,5.1
585,402710.67,2.1
586,402711.67,3.1
587,402712.67,4.1
588,402713.67,5.1
589,402714.67,2.1
590,402715.67,3.1
591,402716.67,4.1
592,402717.67,5.1
593,402718.67,2.1
594,402719.67,3.1
595,402720.67,4.1
596,402721.67,5.1
597,402722.67,2.1
598,402723.67,3.1
599,402724.67,4.1
600,402725.67,5.1
601,402726.67,2.1
602,402727.67,3.1
603,402728.67,4.1
604,402729.67,5.1
605,402730.67,2.1
606,402731.67,3.1
607,402732.67,4.1
608,402733.67,5.1
609,402734.67,2.1
610,402735.67,3.1
611,402736.67,4.1
612,402737.67,5.1
613,402738.67,2.1
614,402739.67,3.1
615,402740.67,4.1
616,402741.67,5.1
617,402742.67,2.1
618,402743.67,3.1
619,402744.67,4.1
620,402745.67,5.1
621,402746.67,2.1
622,402747.67,3.1
623,402748.67,4.1
624,402749.67,5.1
625,402750.67,2.1
